1,165,272,535,272,535,306,165,306,MR. D.I.Y. (M) SDN BHD,other
1,202,307,497,307,497,343,202,343,(CO.REG :860671-D),other
1,69,340,612,340,612,374,69,374,LOT 1851-A & 1851-B\, JALAN KPB 6,address
1,85,374,596,374,596,407,85,407,KAWASAN PERINDUSTRIAN BALAKONG,address
1,102,408,598,408,598,439,102,439,43300 SERI KEMBANGAN\, SELANGOR,address
1,139,440,548,440,548,473,139,473,(GST ID NO :000306020352),other
1,236,473,448,473,448,508,236,508,(IOI PUCHONG),other
1,234,509,451,509,451,539,234,539,-TAX INVOICE-,other
1,20,575,580,575,580,607,20,607,RUBBER BOOTS P/968BK-SIZE8 (BLACK),other
1,649,576,681,576,681,606,649,606,*S,other
1,18,608,204,608,204,637,18,637,WA60 - 6/48,other
1,20,640,234,640,234,670,20,670,9555590501204,other
1,386,643,399,643,399,672,386,672,1,other
1,415,642,435,642,435,671,415,671,X,other
1,465,642,533,642,533,673,465,673,9.90,other
1,581,643,648,643,648,672,581,672,9.90,other
1,19,674,598,674,598,705,19,705,SEKOPLAS H/D GARBAGE 89CM*117CM 10S,other
1,648,676,681,676,681,705,648,705,*S,other
1,18,707,170,707,170,738,18,738,WA57 - 16,other
1,18,740,235,740,235,773,18,773,9557002081113,other
1,384,744,400,744,400,771,384,771,4,other
1,416,742,434,742,434,772,416,772,X,other
1,465,743,533,743,533,773,465,773,9.50,other
1,565,742,648,742,648,773,565,773,38.00,other
1,20,774,220,774,220,805,20,805,PLASTIC BAGS,other
1,21,810,103,810,103,837,21,837,99999,other
1,387,811,397,811,397,836,387,836,1,other
1,416,810,436,810,436,838,416,838,X,other
1,467,809,533,809,533,838,467,838,0.20,other
1,583,811,648,811,648,839,583,839,0.20,other
1,19,873,135,873,135,908,19,908,ITEM(S),other
1,156,880,166,880,166,906,156,906,:,other
1,183,875,203,875,203,904,183,904,3,other
1,516,875,612,875,612,908,516,908,QTY(S),other
1,635,882,645,882,645,908,635,908,:,other
1,664,877,682,877,682,905,664,905,6,other
1,19,941,321,941,321,972,19,972,TOTAL INCL. GST@6%,other
1,20,975,89,975,89,1003,20,1003,CASH,other
1,19,1008,119,1008,119,1037,19,1037,CHANGE,other
1,549,941,683,941,683,972,549,972,RM 48.10,total
1,548,976,683,976,683,1006,548,1006,RM 50.20,other
1,565,1010,682,1010,682,1038,565,1038,RM 2.10,other
1,20,1075,432,1075,432,1106,20,1106,GST @6% INCLUDED IN TOTAL,other
1,515,1076,632,1076,632,1106,515,1106,RM 2.72,other
1,21,1143,419,1143,419,1172,21,1172,25-04-18 16:46 SH01 ZJ86,date
1,467,1142,684,1142,684,1175,467,1175,T1 R000119242,other
1,20,1176,419,1176,419,1206,20,1206,OPERATOR TRAINEE CASHIER,other
1,120,1241,566,1241,566,1272,120,1272,EXCHANGE ARE ALLOWED WITHIN,other
1,187,1275,496,1275,496,1304,187,1304,7 DAY WITH RECEIPT.,other
1,153,1309,546,1309,546,1338,153,1338,STRICTLY NO CASH REFUND.,other
