1,57,144,453,144,453,171,57,171,HAPPY SNACKS ENTYERPRISE,other
1,151,171,352,171,352,196,151,196,(002022599 - U),other
1,5,200,528,200,528,228,5,228,19 & 19A\, JALAN MERANTI 2A\, SEKSYEI,address
1,25,223,480,223,480,253,25,253,BANDAR BARU BATANG KALI\, 44300,address
1,173,253,340,253,340,278,173,278,03-60570314,other
1,113,299,444,299,444,324,113,324,HAPPYSNACKS69@HOTMAIL.COM,other
1,113,323,416,323,416,346,113,346,GST REG NO: 000129863680,other
1,2,350,67,350,67,374,2,374,BILL NO,other
1,88,350,281,350,281,375,88,375,: HP01-188357,other
1,2,371,58,371,58,398,2,398,DATE,other
1,94,375,371,375,371,397,94,397,: 20/03/2018 1:11:38 PM,date
1,2,402,74,402,74,425,2,425,CASHIER,other
1,189,452,332,452,332,474,189,474,TAX INVOICE,other
1,85,493,207,493,207,517,85,517,DESCRIPTION,other
1,299,495,340,495,340,516,299,516,QTY,other
1,364,492,414,492,414,517,364,517,PRICE,other
1,430,495,512,495,512,517,430,517,AMOUNT,other
1,24,519,38,519,38,538,24,538,1,other
1,62,518,90,518,90,541,62,541,SR,other
1,109,521,253,521,253,538,109,538,9556173380636,other
1,322,522,337,522,337,540,322,540,1,other
1,363,520,419,520,419,541,363,541,14.31,other
1,459,521,514,521,514,540,459,540,14.31,other
1,103,544,380,544,380,562,103,562,*350PCS FRUIT PLUS-APPLE,other
1,22,561,39,561,39,589,22,589,2,other
1,60,563,89,563,89,582,60,582,SR,other
1,109,564,256,564,256,586,109,586,9556296307411,other
1,322,568,335,568,335,586,322,586,1,other
1,367,568,420,568,420,584,367,584,12.51,other
1,458,566,511,566,511,588,458,588,12.51,other
1,104,590,442,590,442,611,104,611,300PCSLOT100CANDY - ASSORTED,other
1,248,621,306,621,306,643,248,643,TOTAL:,other
1,457,624,514,624,514,643,457,643,26.82,total
1,468,643,516,643,516,666,468,666,0.00,other
1,67,670,309,670,309,692,67,692,TOTAL SALES INCLUSIVE GST:,other
1,457,671,514,671,514,692,457,692,26.82,total
1,115,693,305,693,305,716,115,716,ROUNDING ADJUSTMENT:,other
1,458,695,515,695,515,716,458,716,-0.02,other
1,122,720,310,720,310,742,122,742,AMOUNT TO BE PAID:,other
1,455,722,510,722,510,743,455,743,26.80,other
1,157,741,306,741,306,765,157,765,CASH RECEIVED:,other
1,454,745,512,745,512,764,454,764,50.00,other
1,225,767,306,767,306,789,225,789,CHANGE:,other
1,457,767,510,767,510,787,457,787,23.20,other
1,25,806,157,806,157,829,25,829,GST SUMMARY,other
1,23,831,116,831,116,856,23,856,TAX CODE,other
1,132,832,167,832,167,856,132,856,%,other
1,217,833,360,833,360,855,217,855,TAXABLE AMOUNT,other
1,418,832,469,832,469,856,418,856,GST,other
1,44,858,77,858,77,877,44,877,SR,other
1,138,860,179,860,179,876,138,876,6.00,other
1,299,859,356,859,356,878,299,878,25.30,other
1,425,861,465,861,465,880,425,880,1.52,other
1,25,896,83,896,83,918,25,918,GST:,other
1,154,898,196,898,196,917,154,917,1.52,other
1,28,922,199,922,199,945,28,945,* GST INCLUDE ITEM,other
1,119,998,402,998,402,1027,119,1027,THANK YOU. PLEASE COME AGAIN.,other
1,85,402,173,402,173,422,85,422,: 123,other
