1,44,129,516,129,516,166,44,166,SANYU STATIONERY SHOP,company
1,45,176,506,176,506,202,45,202,NO. 31G&33G\, JALAN SETIA INDAH X \,U13/X,address
1,45,201,245,201,245,223,45,223,40170 SETIA ALAM,other
1,42,227,430,227,430,254,42,254,MOBILE /WHATSAPPS : +6012-918 7937,other
1,44,260,267,260,267,283,44,283,TEL: +603-3362 4137,other
1,42,285,322,285,322,310,42,310,GST ID NO: 001531760640,other
1,408,298,597,298,597,331,408,331,TAX INVOICE,other
1,33,319,140,319,140,340,33,340,OWNED BY :,other
1,33,341,377,341,377,363,33,363,SANYU SUPPLY SDN BHD (1135772-K),other
1,41,394,303,394,303,419,41,419,CASH SALES COUNTER,other
1,51,456,192,456,192,478,51,478,1. 5002-0080,other
1,269,457,598,457,598,481,269,481,WIRE O (3:1) DOUBLE WIRE A4,other
1,272,485,558,485,558,509,272,509,34 LOOPS - 6.4MM (WHITE),other
1,78,515,195,515,195,537,78,537,6 X 4.0000,other
1,469,515,529,515,529,541,469,541,24.00,other
1,552,517,585,517,585,542,552,542,SR,other
1,49,548,193,548,193,570,49,570,2. 5002-0004,other
1,272,549,597,549,597,572,272,572,PVC- RIGID SHEET BINDING CC,other
1,270,578,303,578,303,599,270,599,A4,other
1,80,608,208,608,208,629,80,629,12 X 0.8000,other
1,479,608,531,608,531,633,479,633,9.60,other
1,553,611,585,611,585,630,553,630,SR,other
1,28,644,343,644,343,665,28,665,TOTAL SALES INCLUSIVE GST @6%,other
1,468,645,529,645,529,670,468,670,33.60,total
1,242,673,330,673,330,697,242,697,DISCOUNT,other
1,480,678,529,678,529,697,480,697,0.00,other
1,240,714,293,714,293,735,240,735,TOTAL,other
1,471,717,530,717,530,737,471,737,33.60,total
1,239,744,346,744,346,771,239,771,ROUND ADJ,other
1,480,752,531,752,531,769,480,769,0.00,other
1,238,784,345,784,345,811,238,811,FINAL TOTAL,other
1,469,791,531,791,531,812,469,812,33.60,total
1,241,845,301,845,301,865,241,865,CASH,other
1,470,848,532,848,532,869,470,869,50.00,other
1,241,875,328,875,328,898,241,898,CHANGE,other
1,471,882,531,882,531,903,471,903,16.40,other
1,27,918,175,918,175,943,27,943,GST SUMMARY,other
1,252,917,386,917,386,943,252,943,AMOUNT(RM),other
1,476,920,565,920,565,946,476,946,TAX(RM),other
1,29,950,126,950,126,972,29,972,SR @ 6%,other
1,321,949,388,949,388,974,321,974,31.70,other
1,523,952,568,952,568,973,523,973,1.90,other
1,29,1027,292,1027,292,1051,29,1051,INV NO: CS-SA-0127449,other
1,29,1058,91,1058,91,1080,29,1080,DATE :,other
1,169,1057,294,1057,294,1076,169,1076,29/11/2017,date
1,26,1086,131,1086,131,1113,26,1113,TOTAL QTY:,other
1,171,1087,206,1087,206,1112,171,1112,18,other
1,25,1140,588,1140,588,1162,25,1162,PRINT TIME : WEDNESDAY\, 29 NOVEMBER\, 2017 4:18:55,other
1,66,1220,572,1220,572,1246,66,1246,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE,other
1,109,1270,522,1270,522,1295,109,1295,THANK YOU FOR YOUR PATRONAGE,other
1,197,1302,444,1302,444,1326,197,1326,PLEASE COME AGAIN.,other
1,118,1353,521,1353,521,1377,118,1377,TERIMA KASIH SILA DATANG LAGI,other
1,69,1403,576,1403,576,1434,69,1434,** PLEASE KEEP THIS RECEIPT FOR PROVE OF,other
1,50,1438,587,1438,587,1461,50,1461,PURCHASE DATE FOR I.T PRODUCT WARRANTY,other
1,245,1470,391,1470,391,1493,245,1493,PURPOSE **,other
1,91,1524,553,1524,553,1552,91,1552,FOLLOW US IN FACEBOOK : SANYU.STATIONERY,other
