1,48,135,517,135,517,173,48,173,SANYU STATIONERY SHOP,company
1,49,180,510,180,510,206,49,206,NO. 31G&33G\, JALAN SETIA INDAH X \,U13/X,address
1,47,206,245,206,245,228,47,228,40170 SETIA ALAM,other
1,48,233,435,233,435,257,48,257,MOBILE /WHATSAPPS : +6012-918 7937,other
1,46,262,266,262,266,284,46,284,TEL: +603-3362 4137,other
1,47,289,324,289,324,315,47,315,GST ID NO: 001531760640,other
1,412,303,597,303,597,330,412,330,TAX INVOICE,other
1,37,319,141,319,141,341,37,341,OWNED BY :,other
1,38,344,376,344,376,367,38,367,SANYU SUPPLY SDN BHD (1135772-K),other
1,41,398,303,398,303,422,41,422,CASH SALES COUNTER,other
1,56,463,192,463,192,484,56,484,1. 2012-0021,other
1,81,518,193,518,193,542,81,542,1 X 3.5000,other
1,53,551,192,551,192,573,53,573,2. 2012-0029,other
1,83,609,194,609,194,630,83,630,2 X 2.9000,other
1,274,464,599,464,599,486,274,486,SB-5882 CAMIS NCR BILL BOOK,other
1,274,489,439,489,439,513,274,513,5"X8" (BB-5882),other
1,483,523,530,523,530,543,483,543,3.50,other
1,557,523,586,523,586,542,557,542,SR,other
1,274,552,600,552,600,577,274,577,RESTAURANT ORDER CHIT NCR,other
1,273,577,349,577,349,601,273,601,3.5"X6",other
1,480,611,529,611,529,632,480,632,5.80,other
1,556,612,586,612,586,632,556,632,SR,other
1,29,645,345,645,345,669,29,669,TOTAL SALES INCLUSIVE GST @6%,other
1,242,678,335,678,335,700,242,700,DISCOUNT,other
1,242,719,295,719,295,743,242,743,TOTAL,other
1,243,751,349,751,349,776,243,776,ROUND ADJ,other
1,242,789,352,789,352,814,242,814,FINAL TOTAL,other
1,242,848,303,848,303,868,242,868,CASH,other
1,244,879,330,879,330,901,244,901,CHANGE,other
1,482,649,528,649,528,670,482,670,9.30,total
1,483,683,529,683,529,702,483,702,0.00,other
1,484,724,531,724,531,745,484,745,9.30,total
1,484,756,532,756,532,777,484,777,0.00,other
1,483,796,531,796,531,815,483,815,9.30,total
1,472,850,531,850,531,871,472,871,50.00,other
1,473,883,533,883,533,902,473,902,40.70,other
1,32,922,178,922,178,948,32,948,GST SUMMARY,other
1,258,922,388,922,388,947,258,947,AMOUNT(RM),other
1,478,922,573,922,573,948,478,948,TAX(RM),other
1,31,954,131,954,131,978,31,978,SR @ 6%,other
1,341,955,389,955,389,978,341,978,8.77,other
1,522,957,570,957,570,978,522,978,0.53,other
1,31,1033,291,1033,291,1056,31,1056,INV NO: CS-SA-0125293,other
1,322,1032,523,1032,523,1056,322,1056,DATE : 18/11/2017,date
1,70,1165,574,1165,574,1189,70,1189,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE,other
1,116,1217,525,1217,525,1238,116,1238,THANK YOU FOR YOUR PATRONAGE,other
1,198,1248,444,1248,444,1271,198,1271,PLEASE COME AGAIN.,other
1,120,1300,523,1300,523,1324,120,1324,TERIMA KASIH SILA DATANG LAGI,other
1,72,1349,575,1349,575,1376,72,1376,** PLEASE KEEP THIS RECEIPT FOR PROVE OF,other
1,53,1384,591,1384,591,1409,53,1409,PURCHASE DATE FOR I.T PRODUCT WARRANTY,other
1,249,1417,394,1417,394,1436,249,1436,PURPOSE **,other
1,92,1466,553,1466,553,1496,92,1496,FOLLOW US IN FACEBOOK : SANYU.STATIONERY,other
