1,254,100,721,100,721,144,254,144,FUYI MINI MARKET,company
1,330,149,659,149,659,185,330,185,BR NO.: 0195932-X,other
1,368,191,609,191,609,226,368,226,NO 43-45-47G,address
1,363,230,612,230,612,269,363,269,TAMAN SEJATI,address
1,268,269,707,269,707,303,268,303,IJOK\, 45600 BESTARI JAYA,address
1,326,308,648,308,648,342,326,342,KUALA SELANGOR.,address
1,373,361,601,361,601,398,373,398,03-3279 1851,other
1,292,421,685,421,685,453,292,453,GST NO.:001601310720,other
1,292,501,686,501,686,537,292,537,25/01/2018 1:22:56PM,date
1,358,566,624,566,624,604,358,604,TAX INVOICE,other
1,105,645,537,645,537,690,105,690,TRN: 1CR0576494,other
1,100,719,339,719,339,757,100,757,COUNTER 1,other
1,547,718,876,718,876,754,547,754,CASHIER: HOCK,other
1,101,797,865,797,865,842,101,842,QTY UOM U.PRICE AMT AMT INC. TAX CODE,other
1,103,857,627,857,627,892,103,892,013 SUMMER CUP 48X230ML,other
1,117,909,139,909,139,941,117,941,1,other
1,101,963,386,963,386,994,101,994,GST 6% + 0.51,other
1,105,1043,388,1043,388,1086,105,1086,*TOTAL QTY: 1.00,other
1,104,1106,558,1106,558,1150,104,1150,TOTAL INCLUDES GST 6%,other
1,103,1172,488,1172,488,1210,103,1210,CUSTOMER'S PAYMENT,other
1,106,1234,207,1234,207,1272,106,1272,CASH,other
1,108,1292,257,1292,257,1334,108,1334,CHANGE,other
1,109,1361,363,1361,363,1401,109,1401,GST SUMMARY,other
1,793,1042,878,1042,878,1074,793,1074,9.00,total
1,793,1105,879,1105,879,1143,793,1143,9.00,total
1,770,1231,880,1231,880,1266,770,1266,50.00,other
1,769,1286,880,1286,880,1325,769,1325,41.00,other
1,108,1360,363,1360,363,1402,108,1402,GST SUMMARY,other
1,109,1424,160,1424,160,1457,109,1457,SR,other
1,208,1478,788,1478,788,1517,208,1517,*GOODS SOLD ARE NOT RETURNABLE,other
1,148,1529,849,1529,849,1573,148,1573,THANK YOU FOR SHOPPING AT FUYI MINI,other
1,408,1575,588,1575,588,1612,408,1612,MARKET,other
1,201,907,294,907,294,938,201,938,KOTA,other
1,313,908,389,908,389,939,313,939,8.49,other
1,437,907,515,907,515,939,437,939,8.49,other
1,632,906,708,906,708,937,632,937,9.00,total
1,819,906,873,906,873,937,819,937,SR,other
1,531,1358,672,1358,672,1394,531,1394,AMOUNT,other
1,808,1356,873,1356,873,1392,808,1392,TAX,other
1,601,1419,672,1419,672,1452,601,1452,8.49,other
1,801,1418,870,1418,870,1452,801,1452,0.51,other
