1,87,331,692,331,692,363,87,363,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,company
1,301,366,463,366,463,403,301,403,(1120908-M),other
1,89,406,695,406,695,439,89,439,NO.1\, TAMAN SRI DENGKIL\, JALAN AIR HITAM,address
1,209,444,569,444,569,476,209,476,43800 DENGKIL\, SELANGOR.,address
1,180,478,600,478,600,515,180,515,(GST REG. NO : 000670224384),other
1,208,518,538,518,538,550,208,550,TAX INVOICE,other
1,87,558,330,558,330,591,87,591,TABLE 37,other
1,117,598,376,598,376,628,117,628,BILL#:V001-540338,other
1,449,597,660,597,660,632,449,632,ORDER#: 140447,other
1,85,634,152,634,152,665,85,665,DATE,other
1,198,637,511,637,511,667,198,667,: 13-06-2018 22:53:19,date
1,88,673,391,673,391,704,88,704,CASHIER : 113 CASHIER,other
1,522,674,628,674,628,709,522,709,PAX(S):,other
1,671,676,691,676,691,707,671,707,0,other
1,88,749,137,749,137,785,88,785,QTY,other
1,176,749,346,749,346,783,176,783,DESCRIPTION,other
1,556,752,693,752,693,784,556,784,TOTAL TAX,other
1,136,828,148,828,148,855,136,855,1,other
1,479,826,497,826,497,857,479,857,D,other
1,528,825,648,825,648,860,528,860,15.00 SR,other
1,86,862,573,862,573,900,86,900,RICE W SEAFOOD /MEAT ITEM SINGLE,other
1,134,902,148,902,148,930,134,930,1,other
1,479,903,496,903,496,934,479,934,D,other
1,539,905,645,905,645,934,539,934,5.00 SR,other
1,86,939,211,939,211,975,86,975,BEVERAGE,other
1,136,977,151,977,151,1009,136,1009,1,other
1,477,978,496,978,496,1007,477,1007,D,other
1,523,977,646,977,646,1010,523,1010,15.00 SR,other
1,88,1010,360,1010,360,1050,88,1050,NOODLE ITEM SINGLE,other
1,89,1090,417,1090,417,1123,89,1123,TOTAL (EXCLUDING GST) :,other
1,613,1092,692,1092,692,1125,613,1125,35.00,total
1,88,1128,467,1128,467,1160,88,1160,TOTAL (INCLUSIVE OF GST) :,other
1,612,1129,692,1129,692,1162,612,1162,35.00,total
1,89,1164,261,1164,261,1199,89,1199,TOTAL :,other
1,539,1165,689,1165,689,1196,539,1196,35.00,total
1,88,1240,225,1240,225,1270,88,1270,CLOSED: 1,other
1,376,1239,527,1239,527,1273,376,1273,13-06-2018,date
1,567,1241,693,1241,693,1271,567,1271,23:12:13,other
1,89,1277,378,1277,378,1309,89,1309,SERVER: 113 CASHIER,other
1,89,1311,179,1311,179,1344,89,1344,CASH :,other
1,614,1315,691,1315,691,1345,614,1345,35.00,total
1,87,1386,253,1386,253,1420,87,1420,GST SUMMARY,other
1,91,1426,123,1426,123,1454,91,1454,SR,other
1,241,1425,328,1425,328,1458,241,1458,(@ 0%),other
1,389,1389,541,1389,541,1421,389,1421,AMOUNT(RM),other
1,463,1424,543,1424,543,1456,463,1456,35.00,total
1,582,1387,689,1387,689,1419,582,1419,TAX(RM),other
1,628,1425,689,1425,689,1456,628,1456,0.00,other
1,238,1535,529,1535,529,1569,238,1569,**** THANK YOU ****,other
1,267,1571,526,1571,526,1608,267,1608,PLEASE COME AGAIN,other
